t,blue_true_x,blue_true_y,red_true_x,red_true_y,blue_true_vx,blue_true_vy,red_true_vx,red_true_vy,blue_self_x,blue_self_y,red_self_x,red_self_y,blue_on_red_x,blue_on_red_y,red_on_blue_x,red_on_blue_y,uB_t,uB_r,uR_t,uR_r,tr_blue_self,tr_red_self,tr_blue_on_red,tr_red_on_blue,distance_true,blue_self_meas,red_self_meas,blue_saw_red,red_saw_blue,err_blue_self_pos,err_red_self_pos,err_blue_on_red_pos,err_red_on_blue_pos,blue_block_clear,red_block_clear,blue_inner_wall_clear,red_inner_wall_clear,blue_outer_wall_clear,red_outer_wall_clear,blue_critical,red_critical,blue_wrong_side,red_wrong_side,blue_safe_side,red_safe_side,pca_pred_blue_self_active,pca_pred_red_self_active,pca_pred_blue_self_rank,pca_pred_red_self_rank,pca_pred_blue_self_lambda,pca_pred_red_self_lambda,pca_upd_blue_self_active,pca_upd_red_self_active,pca_upd_blue_self_rank,pca_upd_red_self_rank,pca_upd_blue_self_lambda,pca_upd_red_self_lambda,future_min_clear_blue,future_min_clear_red,blue_block_event_id,red_block_event_id,nom_blue_self_x,nom_blue_self_y,nom_red_self_x,nom_red_self_y,blue_self_P11,blue_self_P12,blue_self_P22,red_self_P11,red_self_P12,red_self_P22,blue_on_red_P11,blue_on_red_P12,blue_on_red_P22,red_on_blue_P11,red_on_blue_P12,red_on_blue_P22
4.76,-1.1420884021602624,32.94276766255667,-5.986531459942384,32.576205947168866,-8.702221197291603,-0.5210372987242028,-8.43469704837799,-1.6722158693717073,-2.123579342457646,32.94753155408761,-6.984966783223774,32.310753609748836,-6.984966783223774,32.310753609748836,-2.123579342457646,32.94753155408761,1.1763560321500275,0.14688634801169081,1.1727811256155687,0.11803875888563654,0.0017021907556585675,0.01594415441346545,0.01594415441346545,0.0017021907556585675,4.858291472450108,0.0,0.0,0.0,0.0,0.9815025015497215,1.0331205342155245,1.0331205342155245,0.9815025015497215,-0.03744082769757995,,2.96255917230242,3.1217112002571525,9.03744082769758,8.878288799742847,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,-0.04973740790160264,,1,1,,,,,0.0009003196982078393,6.731561212771863e-5,0.0008018710574507282,0.00826152293784212,0.001000534314756526,0.007682631475623332,0.00826152293784212,0.001000534314756526,0.007682631475623332,0.0009003196982078393,6.731561212771863e-5,0.0008018710574507282
4.78,-1.3164347016143891,32.93193526047077,-6.155656717915467,32.54230375807773,-8.742524269631101,-0.5590848334303878,-8.45859275371967,-1.726367067702355,-2.3026986925470556,32.93614824178044,-7.160887590800109,32.274366225234,-7.160887590800109,32.274366225234,-2.3026986925470556,32.93614824178044,1.1762758904511266,0.14585605681706615,1.172585338005643,0.11660077573870305,0.001910830533862027,0.016869997933482844,0.016869997933482844,0.001910830533862027,4.854882329234163,0.0,0.0,0.0,0.0,0.9862729890968049,1.0403266935471784,1.0403266935471784,0.9862729890968049,-0.04176339177939781,,2.958236608220602,3.1193847091370017,9.041763391779398,8.880615290862998,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,-0.04973740790160264,,1,1,,,,,0.001009693727613774,7.6606971182713e-5,0.0009011368062482529,0.008733650216519902,0.0010793502866972729,0.008136347716962943,0.008733650216519902,0.0010793502866972729,0.008136347716962943,0.001009693727613774,7.6606971182713e-5,0.0009011368062482529
4.8,-1.4916841716193832,32.92031874402753,-6.3250536653152185,32.50723124106101,-8.793560122567811,-0.5956830755497508,-8.486418712870552,-1.7498470418877872,-2.4821552572907932,32.92381659093302,-7.337003694715935,32.23697208109004,-7.337003694715935,32.23697208109004,-2.4821552572907932,32.92381659093302,1.1762348013709574,0.14478854585964238,1.1724469200571475,0.11510630562010218,0.0021375524359552337,0.017831269650525276,0.017831269650525276,0.0021375524359552337,4.850989790516638,0.0,0.0,0.0,0.0,0.9904772619722656,1.0474172404311113,1.0474172404311113,0.9904772619722656,-0.045903018346407976,,2.954096981653592,3.1168595556542797,9.045903018346408,8.88314044434572,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,-0.04973740790160264,,1,1,,,,,0.0011285015599805214,8.70065917052626e-5,0.001009050875974712,0.009222857172783564,0.0011628027534154525,0.008608412477741712,0.009222857172783564,0.0011628027534154525,0.008608412477741712,0.0011285015599805214,8.70065917052626e-5,0.001009050875974712
4.82,-1.6679071783123043,32.90802167455183,-6.495043270810194,32.471777129827956,-8.813592412059993,-0.6459490460469078,-8.493097503157712,-1.7992640630842622,-2.661943579057337,32.91052981445725,-7.513308450518663,32.1985652406282,-7.513308450518663,32.1985652406282,-2.661943579057337,32.91052981445725,1.1760861356012535,0.14372280275538352,1.1721645455737413,0.11357826386102846,0.0023830924379137173,0.018828640780384855,0.018828640780384855,0.0023830924379137173,4.846808450753665,0.0,0.0,0.0,0.0,0.9940395649932273,1.0542811354694823,1.0542811354694823,0.9940395649932273,-0.04973740790160264,,2.9502625920983974,3.1149799495472266,9.049737407901603,8.885020050452773,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,,,1,1,,,,,0.0012571175747781505,9.860789600896962e-5,0.0011259748631355666,0.009729367295020703,0.0012510637803068792,0.00909927348536415,0.009729367295020703,0.0012510637803068792,0.00909927348536415,0.0012571175747781505,9.860789600896962e-5,0.0011259748631355666
4.84,-1.8444582941040175,32.894728469336485,-6.6651778085073214,32.43530556639891,-8.847766611840186,-0.6724328072457983,-8.491293344986842,-1.8118428583634698,-2.8420581402621408,32.89628113956079,-7.689795209436476,32.15913982878521,-7.689795209436476,32.15913982878521,-2.8420581402621408,32.89628113956079,1.1759842105388292,0.1426344091298131,1.1720393145101269,0.1121447718669006,0.002648185895669916,0.019862783593389645,0.019862783593389645,0.002648185895669916,4.842561929422526,0.0,0.0,0.0,0.0,0.9976010544498921,1.0611825163083572,1.0611825163083572,0.9976010544498921,,,2.9463987025906277,3.1130433878356527,9.053601297409372,8.886956612164347,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,,,1,1,,,,,0.0013959136682270027,0.00011150865617996474,0.0012522722274429133,0.010253397369164589,0.001344307055082572,0.009609386224225056,0.010253397369164589,0.001344307055082572,0.009609386224225056,0.0013959136682270027,0.00011150865617996474,0.0012522722274429133
4.86,-2.0218674211362444,32.88087798843634,-6.8353019372844575,32.39864211995451,-8.83571688537568,-0.7402274444043445,-8.491041947973835,-1.8705128785555147,-3.022493342437639,32.88106380794852,-7.86645721732911,32.118689970183574,-7.86645721732911,32.118689970183574,-3.022493342437639,32.88106380794852,1.175877801705453,0.1415184293911672,1.1718610040725816,0.1105981218135349,0.002933567593950112,0.02093437153186254,0.02093437153186254,0.002933567593950112,4.837530700067691,0.0,0.0,0.0,0.0,1.0006259385550407,1.0684822964023941,1.0684822964023941,1.0006259385550407,,,2.942982335530729,3.111831175438411,9.05701766446927,8.888168824561589,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,,,1,1,,,,,0.0015452590522752247,0.00012581099129082662,0.0013883085416748874,0.010795157318675684,0.0014427077018561688,0.010139214213186858,0.010795157318675684,0.0014427077018561688,0.010139214213186858,0.0015452590522752247,0.00012581099129082662,0.0013883085416748874
4.88,-2.1988596579586837,32.86567827599704,-7.005441567744116,32.360770662850385,-8.86628857804786,-0.7728339559614821,-8.490000306406651,-1.9200404499307897,-3.203243504517812,32.864871089258735,-8.043287646133422,32.07720986060608,-8.043287646133422,32.07720986060608,-3.203243504517812,32.864871089258735,1.1757604104403476,0.14040580008499914,1.1716652507811947,0.10912698777402716,0.0032399718211916975,0.022044079199211645,0.022044079199211645,0.0032399718211916975,4.833028176339346,0.0,0.0,0.0,0.0,1.0043841709123762,1.075886244450357,1.075886244450357,1.0043841709123762,,,2.9391528782502547,3.110356226604921,9.060847121749745,8.889643773395079,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,,,1,1,,,,,0.001705520059517347,0.0001416213445619555,0.0015344517616743502,0.011354850092177958,0.0015464421179100997,0.010689229107033687,0.011354850092177958,0.0015464421179100997,0.010689229107033687,0.001705520059517347,0.0001416213445619555,0.0015344517616743502
4.9,-2.3765754640472982,32.84976697492477,-7.175535478504667,32.321927279662816,-8.906958129308302,-0.809809306635178,-8.470640164442699,-1.9754610537984019,-3.384302883813757,32.8476962701978,-8.220279560821984,32.034693705244145,-8.220279560821984,32.034693705244145,-3.384302883813757,32.8476962701978,1.1756873209829553,0.13927272386887776,1.171409100760678,0.10755922456917383,0.0035681324284829443,0.023192582432471336,0.023192582432471336,0.0035681324284829443,4.8279014037420955,0.0,0.0,0.0,0.0,1.007729547233399,1.0835097248342442,1.0835097248342442,1.007729547233399,,,2.935623589711639,3.1088400955861104,9.06437641028836,8.89115990441389,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,,,1,1,,,,,0.0018770599554349039,0.00015905046961704313,0.0016910724730480407,0.011932671427905796,0.001655687733536287,0.01125991100456554,0.011932671427905796,0.001655687733536287,0.01125991100456554,0.0018770599554349039,0.00015905046961704313,0.0016910724730480407
4.92,-2.555084848813176,32.83312096772389,-7.345283523521304,32.28187335827607,-8.943051420686295,-0.8457826925234315,-8.46513681946988,-2.0167518215461224,-3.565665636108166,32.829532647435144,-8.397425969745484,31.991135769773734,-8.397425969745484,31.991135769773734,-3.565665636108166,32.829532647435144,1.1755621454759444,0.13809003950193033,1.1711843178598131,0.10604634992785908,0.003918782895757101,0.024380558356755976,0.024380558356755976,0.003918782895757101,4.821812653981637,0.0,0.0,0.0,0.0,1.0105871578900336,1.0915732098740591,1.0915732098740591,1.0105871578900336,,,2.932389695645,3.106986234942738,9.067610304355,8.893013765057262,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,,,1,1,,,,,0.002060238735713398,0.0001782134010321924,0.0018585441600437037,0.012528809736855042,0.0017706228516497745,0.011851748619900931,0.012528809736855042,0.0017706228516497745,0.011851748619900931,0.002060238735713398,0.0001782134010321924,0.0018585441600437037
4.94,-2.734338956358688,32.815780598821114,-7.514788777795468,32.24105064346799,-8.988907100270115,-0.8858193969227158,-8.409714947517626,-2.1060116117255423,-3.7473258358914934,32.810373548172,-8.574719890510263,31.94653033895319,-8.574719890510263,31.94653033895319,-3.7473258358914934,32.810373548172,1.175430808760808,0.13691106144352824,1.1711758944291504,0.10453024681040483,0.004292656406789674,0.02560868547173586,0.02560868547173586,0.004292656406789674,4.814874351097353,0.0,0.0,0.0,0.0,1.013001310118764,1.1000891661462338,1.1000891661462338,1.013001310118764,,,2.929501451407141,3.1052472724423055,9.070498548592859,8.894752727557695,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,,,1,1,,,,,0.0022554129250850494,0.00019922941669668094,0.0020372434817046248,0.013143445967185157,0.00189142647902386,0.012465239504550705,0.013143445967185157,0.00189142647902386,0.012465239504550705,0.0022554129250850494,0.00019922941669668094,0.0020372434817046248
4.96,-2.914485963259849,32.79770245232855,-7.683231096731403,32.19842161094432,-9.003734692749179,-0.955430296247492,-8.422069731357247,-2.167105325215787,-3.9292774755706086,32.790212334678955,-8.752154141041625,31.900871743763414,-8.752154141041625,31.900871743763414,-3.9292774755706086,32.790212334678955,1.175290306510143,0.1357447581277621,1.1708626343145707,0.10294220195820805,0.004690485903031167,0.026877643649899658,0.026877643649899658,0.004690485903031167,4.806252976577368,0.0,0.0,0.0,0.0,1.0148191539975795,1.1095640576896906,1.1095640576896906,1.0148191539975795,,,2.926942077598355,3.102422786284194,9.073057922401645,8.897577213715806,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,,,1,1,,,,,0.0024629353840529503,0.00022222199895123509,0.0022275505189782168,0.01377675342566933,0.0020182780277428463,0.013100890224230327,0.01377675342566933,0.0020182780277428463,0.013100890224230327,0.0024629353840529503,0.00022222199895123509,0.0022275505189782168
4.98,-3.094910357508611,32.778082106693,-7.851935084393693,32.15462441590686,-9.023796720152731,-0.998336493162101,-8.440191538078185,-2.2433922610899546,-4.1115144961710435,32.76904239267657,-8.929721481942861,31.854154344373832,-8.929721481942861,31.854154344373832,-4.1115144961710435,32.76904239267657,1.1752205126404236,0.1345697443399892,1.1706005957930898,0.10132662371377445,0.00511300416076743,0.028188114155383467,0.028188114155383467,0.00511300416076743,4.797706091914809,0.0,0.0,0.0,0.0,1.0166443287478097,1.118885956042472,1.118885956042472,1.0166443287478097,,,2.9238687993091403,3.099437395484024,9.07613120069086,8.900562604515976,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,,,1,1,,,,,0.002683155104257218,0.0002473187810644302,0.0024298490565102114,0.014428897602311547,0.0021513570697004347,0.01375921655307192,0.014428897602311547,0.0021513570697004347,0.01375921655307192,0.002683155104257218,0.0002473187810644302,0.0024298490565102114
5.0,-3.2757227657854084,32.75760297231148,-8.021025951227081,32.10932643851223,-9.053754299248084,-1.039237024312666,-8.414447110976441,-2.284175029325614,-4.294030725421211,32.74685713417857,-9.10741464932124,31.80637257763792,-9.10741464932124,31.80637257763792,-4.294030725421211,32.74685713417857,1.1750676248341203,0.13337295403557517,1.1704368901719135,0.09981960627476003,0.005560943841197503,0.029540779854819205,0.029540779854819205,0.005560943841197503,4.789380417761535,0.0,0.0,0.0,0.0,1.0183646565424445,1.127839281620113,1.127839281620113,1.0183646565424445,,,2.92097981728179,3.09600733691601,9.07902018271821,8.90399266308399,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,,,1,1,,,,,0.0029164169987053808,0.0002746514935277587,0.002644526842492122,0.015100036136014208,0.0022908432479590325,0.014440743718804997,0.015100036136014208,0.0022908432479590325,0.014440743718804997,0.0029164169987053808,0.0002746514935277587,0.002644526842492122
5.0200000000000005,-3.4571916977504547,32.736400874126076,-8.189593275702677,32.06326576730702,-9.056891760661633,-1.1031542747850491,-8.366636852898987,-2.351877225897461,-4.476819955349466,32.723649982877056,-9.285226297545591,31.757520843985578,-9.285226297545591,31.757520843985578,-4.476819955349466,32.723649982877056,1.1750296469661,0.13214015269831902,1.170311414740154,0.09811077743276453,0.006035037564277303,0.030936324994031157,0.030936324994031157,0.006035037564277303,4.780035101025617,0.0,0.0,0.0,0.0,1.0197079821802124,1.1374935941311812,1.1374935941311812,1.0197079821802124,,,2.918446449163987,3.0926343721136362,9.081553550836013,8.907365627886364,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,,,1,1,,,,,0.003163061705200682,0.0003043558988675409,0.0028719758590766207,0.01579031848303728,0.002436915898397631,0.015146006510993876,0.01579031848303728,0.002436915898397631,0.015146006510993876,0.003163061705200682,0.0003043558988675409,0.0028719758590766207
5.04,-3.638643038037303,32.71393147957608,-8.357125769073319,32.01571178835836,-9.108538635123317,-1.1127245805461001,-8.398435565936927,-2.4069781893930764,-4.659875829881921,32.69941440047289,-9.463148918719847,31.707593662781278,-9.463148918719847,31.707593662781278,-4.659875829881921,32.69941440047289,1.174820308457873,0.13089798578706652,1.1699250434278947,0.09651305776309085,0.006536017969607262,0.032375435562346296,0.032375435562346296,0.006536017969607262,4.769862683588414,0.0,0.0,0.0,0.0,1.021335968584501,1.1481393586421298,1.1481393586421298,1.021335968584501,,,2.915665510644871,3.08847763852755,9.084334489355129,8.91152236147245,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,,,1,1,,,,,0.003423425374632522,0.0003365717163286248,0.0031125925949747404,0.01649988601900095,0.0025897538672646553,0.015875549543345347,0.01649988601900095,0.0025897538672646553,0.015875549543345347,0.003423425374632522,0.0003365717163286248,0.0031125925949747404
